sample_id,sample_id_old,qpcr_sample_id,collect_site,frog_id,site,species,sample_status,extract_plate_id,extract_date,extract_lab,extract_tech,extract_loc,extract_well_pos,extract_neg_cont,extract_bd_pos_cont,qpcr_plate_id,qpcr_date,qpcr_file_name,qpcr_lab,qpcr_tech,qpcr_well_pos,qpcr_diluted,qpcr_neg_cont,sample_quality,sample_ipc,sample_rerun,sample_bd,sample_bd_ct,sample_bd_qty,sample_bd_swab_qty,sample_bsal,sample_bsal_ct,sample_bsal_qty,sample_bsal_swab_qty,notes,temp_pcr_id
191020-16-PA05-LICL,NA,NA,NA,191020-16,NA,NA,Complete,125_CLN,2019-11-07T00:00:00Z,RZlab,CLN,Pitt -80,E12,negative,positive,SERDP_150_11082019,2019-08-11T00:00:00Z,SERDP_150_11082019,RZlab,CLN,E10,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Day 7 swabs for natural load temp expt,13531
191020-16-PA05-LICL,NA,NA,NA,191020-16,NA,NA,Complete,127_CLN,2019-11-14T00:00:00Z,RZlab,CLN,Pitt -80,A7,negative,positive,SERDP_152RERUN_11252019,2019-11-25T00:00:00Z,SERDP_152RERUN_11252019,RZlab,CLN,A7,no,negative,pass,pass,yes,negative,NA,NA,NA,negative,NA,NA,NA,NA,13531
191020-17-PA05-LICL,NA,NA,NA,191020-17,NA,NA,Complete,125_CLN,2019-11-07T00:00:00Z,RZlab,CLN,Pitt -80,H9,negative,positive,SERDP_150_11082019,2019-08-11T00:00:00Z,SERDP_150_11082019,RZlab,CLN,H7,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Day 7 swabs for natural load temp expt,13533
191020-17-PA05-LICL,NA,NA,NA,191020-17,NA,NA,Complete,127_CLN,2019-11-14T00:00:00Z,RZlab,CLN,Pitt -80,C4,negative,positive,SERDP_152RERUN_11252019,2019-11-25T00:00:00Z,SERDP_152RERUN_11252019,RZlab,CLN,C4,no,negative,pass,pass,yes,negative,NA,NA,NA,negative,NA,NA,NA,NA,13533
191020-18-PA05-LICL,NA,NA,NA,191020-18,NA,NA,Complete,125_CLN,2019-11-07T00:00:00Z,RZlab,CLN,Pitt -80,A10,negative,positive,SERDP_150_11082019,2019-08-11T00:00:00Z,SERDP_150_11082019,RZlab,CLN,A8,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Day 7 swabs for natural load temp expt,13535
191020-18-PA05-LICL,NA,NA,NA,191020-18,NA,NA,Complete,127_CLN,2019-11-14T00:00:00Z,RZlab,CLN,Pitt -80,D4,negative,positive,SERDP_152RERUN_11252019,2019-11-25T00:00:00Z,SERDP_152RERUN_11252019,RZlab,CLN,D4,no,negative,pass,pass,yes,negative,NA,NA,NA,negative,NA,NA,NA,NA,13535
191020-19-PA05-LICL,NA,NA,NA,191020-19,NA,NA,Complete,125_CLN,2019-11-07T00:00:00Z,RZlab,CLN,Pitt -80,F12,negative,positive,SERDP_150_11082019,2019-08-11T00:00:00Z,SERDP_150_11082019,RZlab,CLN,F10,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Day 7 swabs for natural load temp expt,13537
191020-19-PA05-LICL,NA,NA,NA,191020-19,NA,NA,Complete,127_CLN,2019-11-14T00:00:00Z,RZlab,CLN,Pitt -80,B7,negative,positive,SERDP_152RERUN_11252019,2019-11-25T00:00:00Z,SERDP_152RERUN_11252019,RZlab,CLN,B7,no,negative,pass,pass,yes,negative,NA,NA,NA,negative,NA,NA,NA,NA,13537
191020-20-PA05-LICL,NA,NA,NA,191020-20,NA,NA,Complete,126_CLN,2019-11-07T00:00:00Z,RZlab,CLN,Pitt -80,C3,negative,positive,SERDP_151_11082019,2019-08-11T00:00:00Z,SERDP_151_11082019,RZlab,CLN,C2,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Day 7 swabs for natural load temp expt,13539
191020-20-PA05-LICL,NA,NA,NA,191020-20,NA,NA,Complete,127_CLN,2019-11-14T00:00:00Z,RZlab,CLN,Pitt -80,F9,negative,positive,SERDP_152RERUN_11252019,2019-11-25T00:00:00Z,SERDP_152RERUN_11252019,RZlab,CLN,F9,no,negative,pass,pass,yes,negative,NA,NA,NA,negative,NA,NA,NA,NA,13539
191020-21-PA05-LICL,NA,NA,NA,191020-21,NA,NA,Complete,125_CLN,2019-11-07T00:00:00Z,RZlab,CLN,Pitt -80,G12,negative,positive,SERDP_150_11082019,2019-08-11T00:00:00Z,SERDP_150_11082019,RZlab,CLN,G10,no,negative,pass,pass,no,positive,29.65209007,1795.4318850000002,71817.27539,negative,NA,NA,NA,Day 7 swabs for natural load temp expt,13541
191020-21-PA05-LICL,NA,NA,NA,191020-21,NA,NA,Complete,127_CLN,2019-11-14T00:00:00Z,RZlab,CLN,Pitt -80,C7,negative,positive,SERDP_152RERUN_11252019,2019-11-25T00:00:00Z,SERDP_152RERUN_11252019,RZlab,CLN,C7,no,negative,pass,pass,yes,negative,NA,NA,NA,negative,NA,NA,NA,NA,13541
191020-22-PA05-LICL,NA,NA,NA,191020-22,NA,NA,Complete,126_CLN,2019-11-07T00:00:00Z,RZlab,CLN,Pitt -80,D3,negative,positive,SERDP_151_11082019,2019-08-11T00:00:00Z,SERDP_151_11082019,RZlab,CLN,D2,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Day 7 swabs for natural load temp expt,13543
191020-22-PA05-LICL,NA,NA,NA,191020-22,NA,NA,Complete,127_CLN,2019-11-14T00:00:00Z,RZlab,CLN,Pitt -80,G9,negative,positive,SERDP_152RERUN_11252019,2019-11-25T00:00:00Z,SERDP_152RERUN_11252019,RZlab,CLN,G9,no,negative,pass,pass,yes,negative,NA,NA,NA,negative,NA,NA,NA,NA,13543
191019-05-PA03-LICA,NA,NA,PA,191019-05,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,B8,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,B4,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13417
191019-06-PA03-LICA,NA,NA,PA,191019-06,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,C8,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,C4,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13419
191019-08-PA03-LICA,NA,NA,PA,191019-08,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,E8,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,E4,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13423
191019-09-PA03-LICA,NA,NA,PA,191019-09,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,F8,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,F4,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13425
191019-10-PA03-LICA,NA,NA,PA,191019-10,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,G8,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,G4,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one; wacky amplification curve,13427
191019-11-PA03-LICA,NA,NA,PA,191019-11,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,H8,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,H4,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13429
191019-12-PA03-LICA,NA,NA,PA,191019-12,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,A9,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,A5,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13431
191019-13-PA03-LICA,NA,NA,PA,191019-13,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,B9,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,B5,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13434
191019-14-PA03-LICA,NA,NA,PA,191019-14,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,C9,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,C5,no,negative,pass,pass,no,positive,32.24629593,171.1987,6847.947998,negative,NA,NA,NA,Natural load temp experiment swab one,13437
191019-15-PA03-LICA,NA,NA,PA,191019-15,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,D9,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,D5,no,negative,pass,pass,no,positive,35.75843048,13.20144749,528.0578995,negative,NA,NA,NA,Natural load temp experiment swab one,13439
191019-16-PA03-LICA,NA,NA,PA,191019-16,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,E9,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,E5,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13441
191019-16-PA05-NOVI,NA,NA,PA,191019-16,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,A7,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,A3,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13443
191019-17-PA03-LICA,NA,NA,PA,191019-17,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,F9,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,F5,no,negative,pass,pass,no,positive,35.42669678,16.816551210000004,672.6620483,negative,NA,NA,NA,Natural load temp experiment swab one,13445
191019-17-PA05-NOVI,NA,NA,PA,191019-17,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,B7,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,B3,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13447
191019-18-PA03-LICA,NA,NA,PA,191019-18,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,G9,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,G5,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13449
191019-18-PA05-LICL,NA,NA,PA,191019-18,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,C7,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,C3,no,negative,pass,pass,no,positive,35.05624771,22.0353508,881.414032,negative,NA,NA,NA,Natural load temp experiment swab one,13451
191019-19-PA03-LICA,NA,NA,PA,191019-19,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,H9,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,H5,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13453
191019-19-PA05-LICL,NA,NA,PA,191019-19,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,D7,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,D3,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13455
191019-20-PA03-LICA,NA,NA,PA,191019-20,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,A10,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,A6,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13457
191019-20-PA05-LICL,NA,NA,PA,191019-20,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,E7,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,E3,no,negative,pass,pass,no,positive,34.40024567,35.56192398,1422.476959,negative,NA,NA,NA,Natural load temp experiment swab one,13459
191019-21-PA03-LICA,NA,NA,PA,191019-21,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,B10,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,B6,no,negative,pass,pass,no,positive,30.80501938,489.99670409999993,19599.86816,negative,NA,NA,NA,Natural load temp experiment swab one,13461
191019-22-PA03-LICA,NA,NA,PA,191019-22,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,C10,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,C6,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13463
191019-23-PA03-LICA,NA,NA,PA,191019-23,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,D10,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,D6,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13465
191019-24-PA03-LICA,NA,NA,PA,191019-24,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,E10,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,E6,no,negative,pass,pass,no,positive,38.80088425,1.434065223,57.36260891,negative,NA,NA,NA,Natural load temp experiment swab one,13467
191019-25-PA03-LICA,NA,NA,PA,191019-25,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,F10,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,F6,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13469
191019-26-PA03-LICA,NA,NA,PA,191019-26,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,G10,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,G6,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13471
191019-27-PA03-LICA,NA,NA,PA,191019-27,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,H10,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,H6,no,negative,pass,pass,no,positive,37.15243912,4.774264336,190.9705734,negative,NA,NA,NA,Natural load temp experiment swab one,13473
191019-28-PA03-LICA,NA,NA,PA,191019-28,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,A11,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,A7,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13475
191019-29-PA03-LICA,NA,NA,PA,191019-29,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,B11,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,B7,no,negative,pass,pass,no,positive,32.49788284,142.4888611,5699.554443,negative,NA,NA,NA,Natural load temp experiment swab one,13477
191019-30-PA03-LICA,NA,NA,PA,191019-30,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,C11,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,C7,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13479
191019-31-PA03-LICA,NA,NA,PA,191019-31,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,D11,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,D7,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13481
191019-32-PA03-LICA,NA,NA,PA,191019-32,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,E11,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,E7,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13483
191019-33-PA03-LICA,NA,NA,PA,191019-33,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,F11,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,F7,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13485
191019-34-PA03-LICA,NA,NA,PA,191019-34,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,G11,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,G7,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13487
191019-35-PA03-LICA,NA,NA,PA,191019-35,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,H11,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,H7,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13489
191019-36-PA03-LICA,NA,NA,PA,191019-36,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,A12,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,A8,no,negative,pass,pass,no,positive,39.25608063,1.02880311,41.1521244,negative,NA,NA,NA,Natural load temp experiment swab one,13491
191019-37-PA03-LICA,NA,NA,PA,191019-37,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,B12,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,B8,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13493
191019-38-PA03-LICA,NA,NA,PA,191019-38,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,C12,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,C8,no,negative,pass,pass,no,positive,33.67081451,60.55050659,2422.020264,negative,NA,NA,NA,Natural load temp experiment swab one,13495
191019-39-PA03-LICA,NA,NA,PA,191019-39,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,D12,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,D8,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13497
191019-40-PA03-LICA,NA,NA,PA,191019-40,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,E12,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,E8,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13499
191020-01-PA05-NOVI,NA,NA,PA,191020-01,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,F12,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,F8,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13501
191020-02-PA05-NOVI,NA,NA,PA,191020-02,NA,NA,Complete,123_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,G12,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,G8,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13503
191020-03-PA05-NOVI,NA,NA,PA,191020-03,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,A1,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,A9,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13505
191020-04-PA05-NOVI,NA,NA,PA,191020-04,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,B1,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,B9,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13507
191020-05-PA05-NOVI,NA,NA,PA,191020-05,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,C1,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,C9,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13509
191020-06-PA05-NOVI,NA,NA,PA,191020-06,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,D1,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,D9,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13511
191020-07-PA05-NOVI,NA,NA,PA,191020-07,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,E1,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,E9,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13513
191020-08-PA05-NOVI,NA,NA,PA,191020-08,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,F1,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,F9,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13515
191020-09-PA05-NOVI,NA,NA,PA,191020-09,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,G1,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,G9,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13517
191020-10-PA05-NOVI,NA,NA,PA,191020-10,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,H1,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,H9,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13519
191020-11-PA05-NOVI,NA,NA,PA,191020-11,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,A2,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,A10,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13521
191020-12-PA05-NOVI,NA,NA,PA,191020-12,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,B2,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,B10,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13523
191020-13-PA05-NOVI,NA,NA,PA,191020-13,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,C2,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,C10,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13525
191020-14-PA05-NOVI,NA,NA,PA,191020-14,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,D2,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,D10,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13527
191020-15-PA05-NOVI,NA,NA,PA,191020-15,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,E2,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,E10,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13529
191020-17-PA05-LICL,NA,NA,PA,191020-17,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,G2,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,G10,no,negative,pass,pass,no,negative,NA,NA,NA,negative,NA,NA,NA,Natural load temp experiment swab one,13532
191020-18-PA05-LICL,NA,NA,PA,191020-18,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,H2,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,H10,no,negative,pass,pass,no,positive,35.37163925,17.50583649,700.2334595,negative,NA,NA,NA,Natural load temp experiment swab one,13534
191020-19-PA05-LICL,NA,NA,PA,191020-19,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,A3,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,A11,no,negative,pass,pass,no,positive,38.06377029,2.455476761,98.21907043,negative,NA,NA,NA,Natural load temp experiment swab one,13536
191020-20-PA05-LICL,NA,NA,PA,191020-20,NA,NA,Complete,124_CLN,2019-10-23T00:00:00Z,RZlab,CLN,Pitt -80,B3,negative,positive,SERDP_148_102419,2019-10-24T00:00:00Z,SERDP_148_102419,RZlab,CLN,B11,no,negative,pass,pass,no,positive,37.14593887,4.796960831,191.8784332,negative,NA,NA,NA,Natural load temp experiment swab one,13538
